data,temp_min,temp_max,vazamento,velocidade,rotacao,falha_hoje,falha_amanha
2009-12-06,20.5,32.5,0.0,46.0,1010.0,0.0,1.0
2009-12-07,14.7,18.7,2.0,40.15837531486146,1025.0,1.0,0.0
2009-12-08,24.5,31.8,4.2,41.0,1008.7,1.0,0.0
2009-12-09,16.9,23.0,0.0,54.0,1011.1,0.0,0.0
2009-12-10,22.6,33.0,0.0,33.0,1009.6,0.0,0.0
2009-12-11,19.0,21.0,11.0,54.0,1016.0,1.0,0.0
2009-12-13,13.0,39.0,0.0,37.0,1009.1,0.0,0.0
2009-12-14,15.4,28.5,0.0,35.0,1009.5,0.0,0.0
2009-12-15,14.9,32.0,0.0,35.0,1015.7,0.0,0.0
2009-12-16,16.1,37.9,0.0,59.0,1009.9,0.0,0.0
2009-12-17,16.7,22.7,0.0,46.0,1007.3,0.0,1.0
2009-12-18,20.2,21.4,5.4,40.15837531486146,1016.7,1.0,1.0
2009-12-19,20.2,37.2,0.0,54.0,1010.4,0.0,0.0
2009-12-20,19.9,36.4,0.0,39.0,1009.0,0.0,0.0
2009-12-21,15.5,31.8,0.0,41.0,1009.9,0.0,0.0
2009-12-22,17.4,34.3,4.2,40.15837531486146,1009.2,1.0,0.0
2009-12-23,17.4,30.5,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2009-12-24,19.7,34.1,0.0,61.0,1006.0,0.0,1.0
2009-12-25,13.5,24.0,0.0,50.0,1012.4,0.0,0.0
2009-12-26,18.8,20.1,7.4,52.0,1014.7,1.0,1.0
2009-12-27,8.0,20.3,0.0,30.0,1019.0,0.0,0.0
2009-12-28,16.5,36.2,0.0,43.0,1015.2,0.0,0.0
2009-12-29,19.1,35.6,0.0,31.0,1018.1,0.0,0.0
2009-12-30,17.9,25.5,0.0,57.0,1013.5,0.0,0.0
2009-12-31,21.3,40.8,0.0,59.0,1004.5,0.0,0.0
2010-01-01,23.6,29.6,1.4,31.0,1013.5,1.0,0.0
2010-01-02,21.0,33.4,3.0,44.0,1007.1,1.0,0.0
2010-01-03,19.6,22.2,22.0,40.15837531486146,1015.2351984635088,1.0,1.0
2010-01-04,14.5,29.3,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2010-01-05,19.2,37.2,0.0,44.0,1011.3,0.0,0.0
2010-01-06,13.7,33.6,0.0,39.0,1015.5,0.0,0.0
2010-01-07,9.0,21.0,0.0,37.0,1018.9,0.0,0.0
2010-01-08,22.7,30.2,0.2,43.0,1016.8,0.0,1.0
2010-01-09,21.6,41.3,0.0,41.0,1012.8,0.0,0.0
2010-01-10,21.4,30.1,0.0,26.0,1014.8,0.0,0.0
2010-01-11,17.2,26.4,0.0,44.0,1010.7,0.0,0.0
2010-01-12,23.5,36.1,0.0,65.0,1004.3,0.0,1.0
2010-01-13,13.9,24.3,0.4,43.0,1014.7,0.0,0.0
2010-01-14,20.0,40.9,0.0,44.0,1009.1,0.0,0.0
2010-01-15,17.9,26.2,0.0,56.0,1015.2351984635088,0.0,0.0
2010-01-16,24.6,33.5,22.0,67.0,1004.5,1.0,1.0
2010-01-17,10.5,20.9,0.0,69.0,1008.9,0.0,0.0
2010-01-18,12.3,26.2,0.0,61.0,1003.0,0.0,0.0
2010-01-19,9.0,25.5,0.0,39.0,1011.6,0.0,0.0
2010-01-20,20.8,30.0,0.0,50.0,1007.8,0.0,0.0
2010-01-21,8.8,23.2,0.0,35.0,1007.5,0.0,0.0
2010-01-22,24.1,35.8,0.0,50.0,1006.4,0.0,0.0
2010-01-23,13.2,22.3,0.6,37.0,1016.2,0.0,0.0
2010-01-24,5.1,24.5,0.0,39.0,1014.9,0.0,0.0
2010-01-25,27.8,32.2,0.0,48.0,1004.9,0.0,0.0
2010-01-26,13.8,37.8,0.0,46.0,1008.0,0.0,0.0
2010-01-27,22.4,25.9,0.0,40.15837531486146,1013.6,0.0,0.0
2010-01-28,19.0,32.3,0.0,39.0,1005.7,0.0,0.0
2010-01-29,12.2,28.3,0.0,44.0,1013.9,0.0,0.0
2010-01-30,15.5,29.1,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2010-01-31,21.5,26.6,0.0,40.15837531486146,1014.6,0.0,0.0
2010-02-01,14.0,24.9,0.0,46.0,1017.9,0.0,0.0
2010-02-02,20.3,37.3,0.0,48.0,1001.3,0.0,0.0
2010-02-03,20.4,26.3,6.4,63.0,1012.1,1.0,1.0
2010-02-04,21.7,28.7,12.8,52.0,1009.5,1.0,1.0
2010-02-05,11.0,22.1,9.2,52.0,1019.0,1.0,0.0
2010-02-06,19.5,25.2,21.8,46.0,1015.2351984635088,1.0,1.0
2010-02-07,10.7,28.7,0.0,39.0,1024.5,0.0,0.0
2010-02-08,13.4,35.9,0.0,44.0,1018.5,0.0,0.0
2010-02-09,21.8,27.6,8.2,44.0,1018.5,1.0,1.0
2010-02-10,21.0,33.4,0.0,33.0,1015.6,0.0,0.0
2010-02-11,19.1,28.4,0.0,37.0,1015.8,0.0,0.0
2010-02-12,21.7,37.5,0.0,50.0,1005.8,0.0,1.0
2010-02-13,21.8,29.4,0.0,30.0,1009.2,0.0,1.0
2010-02-14,12.1,19.5,0.0,54.0,1011.5,0.0,0.0
2010-02-15,19.8,26.2,18.8,63.0,1003.9,1.0,0.0
2010-02-16,17.6,29.0,0.0,31.0,1013.3,0.0,0.0
2010-02-17,18.2,37.9,0.0,43.0,1015.2351984635088,0.0,0.0
2010-02-18,10.2,25.3,0.0,41.0,1022.7,0.0,0.0
2010-02-19,15.9,26.5,0.0,35.0,1020.1,0.0,0.0
2010-02-20,20.8,37.6,0.0,39.0,1007.1,0.0,0.0
2010-02-21,20.4,26.2,0.0,30.0,1012.4,0.0,0.0
2010-02-22,20.3,31.0,0.2,48.0,1015.6,0.0,0.0
2010-02-23,23.7,31.7,0.0,41.0,1015.2351984635088,0.0,0.0
2010-02-24,15.4,29.2,0.0,35.0,1015.3,0.0,0.0
2010-02-25,19.4,26.5,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2010-02-26,20.2,24.0,0.0,40.15837531486146,1020.1,0.0,0.0
2010-02-27,18.3,35.6,0.0,37.0,1015.2,0.0,0.0
2010-03-02,14.2,21.4,1.8,31.0,1018.6,1.0,0.0
2010-03-03,20.0,25.0,0.0,43.0,1017.9,0.0,1.0
2010-03-04,25.4,32.3,11.4,26.0,1004.4,1.0,0.0
2010-03-05,18.8,31.4,0.0,61.0,1006.9,0.0,0.0
2010-03-06,21.1,28.4,39.8,43.0,1011.0,1.0,0.0
2010-03-07,17.5,22.0,0.0,40.15837531486146,1022.0,0.0,0.0
2010-03-08,24.4,33.4,0.0,24.0,1009.0,0.0,0.0
2010-03-09,20.8,30.0,0.0,40.15837531486146,1012.2,0.0,0.0
2010-03-10,11.6,18.0,0.0,39.0,1031.1,0.0,0.0
2010-03-11,25.3,33.5,0.0,30.0,1010.9,0.0,0.0
2010-03-13,16.3,28.0,0.0,43.0,1027.2,0.0,0.0
2010-03-14,18.7,24.2,0.2,48.0,1021.5,0.0,1.0
2010-03-15,16.7,25.1,0.0,35.0,1021.7,0.0,0.0
2010-03-16,17.4,34.3,0.0,28.0,1019.1,0.0,0.0
2010-03-17,12.4,33.0,0.0,35.0,1020.3,0.0,0.0
2010-03-18,11.0,27.5,0.0,35.0,1023.1,0.0,0.0
2010-03-19,18.4,28.6,0.0,30.0,1020.3,0.0,0.0
2010-03-20,20.3,29.5,0.0,35.0,1019.4,0.0,0.0
2010-03-21,19.5,33.1,0.0,39.0,1013.1,0.0,0.0
2010-03-22,9.9,21.0,0.0,33.0,1021.8,0.0,0.0
2010-03-23,18.6,32.0,40.2,41.0,1011.2,1.0,0.0
2010-03-24,12.4,25.4,0.0,52.0,1016.6,0.0,0.0
2010-03-25,14.7,34.0,0.0,28.0,1016.4,0.0,0.0
2010-03-26,15.0,34.0,0.0,35.0,1015.7,0.0,0.0
2010-03-27,26.2,34.0,0.0,59.0,1004.9,0.0,1.0
2010-03-29,17.1,23.6,2.0,37.0,1014.6,1.0,1.0
2010-03-30,24.6,30.5,6.8,39.0,1010.4,1.0,1.0
2010-03-31,18.4,23.2,31.4,40.15837531486146,1015.2351984635088,1.0,0.0
2010-04-01,20.5,27.7,1.4,26.0,1013.7,1.0,0.0
2010-04-02,7.0,20.8,0.0,26.0,1018.8,0.0,0.0
2010-04-03,11.5,20.4,0.4,44.0,1022.6,0.0,1.0
2010-04-04,15.9,24.0,0.8,61.0,1010.9,0.0,0.0
2010-04-05,13.5,22.5,0.0,22.0,1015.2351984635088,0.0,0.0
2010-04-06,14.2,23.6,0.0,44.0,1014.0,0.0,1.0
2010-04-07,14.5,19.5,3.0,30.0,1012.1,1.0,0.0
2010-04-08,20.2,26.1,0.0,50.0,1010.9,0.0,0.0
2010-04-09,14.8,19.3,1.6,40.15837531486146,1018.5,1.0,1.0
2010-04-10,16.5,25.1,0.0,19.0,1008.2,0.0,0.0
2010-04-11,12.6,19.8,1.0,61.0,1007.1,0.0,0.0
2010-04-12,6.3,20.2,0.0,28.0,1020.7,0.0,0.0
2010-04-13,13.1,17.8,0.6,33.0,1024.1,0.0,0.0
2010-04-14,9.5,25.2,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2010-04-15,15.6,22.4,1.2,50.0,1012.0,1.0,1.0
2010-04-16,16.9,22.3,0.0,40.15837531486146,1025.1,0.0,0.0
2010-04-17,11.9,26.7,0.0,24.0,1015.2,0.0,0.0
2010-04-18,14.2,21.3,8.2,39.0,1015.2351984635088,1.0,1.0
2010-04-19,13.7,28.0,0.0,26.0,1020.8,0.0,0.0
2010-04-20,14.2,18.0,3.8,24.0,1018.6,1.0,1.0
2010-04-21,11.0,25.4,0.2,28.0,1020.1,0.0,0.0
2010-04-22,17.0,29.3,0.2,30.0,1017.5,0.0,0.0
2010-04-23,20.8,26.4,0.0,56.0,1011.8,0.0,1.0
2010-04-24,14.8,17.1,0.2,50.0,1011.0,0.0,1.0
2010-04-25,12.5,20.0,4.2,33.0,1022.3,1.0,0.0
2010-04-26,8.4,24.7,0.0,31.0,1024.9,0.0,0.0
2010-04-27,15.3,26.3,0.0,33.0,1018.8,0.0,0.0
2010-04-28,8.3,16.9,0.0,57.0,1014.6,0.0,1.0
2010-04-29,12.8,18.4,2.2,48.0,1020.6,1.0,0.0
2010-04-30,17.9,23.5,0.0,24.0,1018.7,0.0,0.0
2010-05-01,13.4,21.2,2.4,24.0,1024.8,1.0,0.0
2010-05-02,5.4,20.2,0.0,24.0,1021.8,0.0,0.0
2010-05-03,3.9,19.9,0.0,48.0,1015.7,0.0,1.0
2010-05-04,15.2,17.0,0.0,63.0,1014.4,0.0,1.0
2010-05-05,6.6,19.4,0.0,20.0,1024.1,0.0,0.0
2010-05-06,9.5,21.6,3.8,46.0,1018.3,1.0,0.0
2010-05-07,8.1,20.1,0.0,44.0,1021.6,0.0,0.0
2010-05-08,11.1,24.4,0.0,40.15837531486146,1019.3,0.0,0.0
2010-05-09,4.4,12.3,0.0,22.0,1015.2351984635088,0.0,0.0
2010-05-10,7.6,24.1,0.0,22.0,1016.1,0.0,0.0
2010-05-12,8.4,23.1,0.0,37.0,1011.6,0.0,1.0
2010-05-13,12.5,15.8,1.4,40.15837531486146,1011.6,1.0,1.0
2010-05-14,24.3,33.1,0.0,44.0,1006.8,0.0,0.0
2010-05-15,2.5,18.8,0.0,24.0,1018.1,0.0,0.0
2010-05-16,11.0,21.6,0.0,40.15837531486146,1018.4,0.0,0.0
2010-05-17,11.5,20.3,0.0,35.0,1015.1,0.0,1.0
2010-05-18,4.2,17.4,0.0,26.0,1020.1,0.0,0.0
2010-05-19,7.6,24.8,0.0,20.0,1015.2351984635088,0.0,0.0
2010-05-20,0.3,14.5,0.2,19.0,1021.1,0.0,0.0
2010-05-21,4.1,15.3,0.2,28.0,1022.7,0.0,0.0
2010-05-22,0.9,17.0,0.0,22.0,1020.3,0.0,0.0
2010-05-23,2.0,15.4,0.0,22.0,1020.8,0.0,0.0
2010-05-24,4.6,12.5,0.4,30.0,1008.2,0.0,1.0
2010-05-25,10.8,13.3,13.2,24.0,1005.6,1.0,1.0
2010-05-26,15.2,20.4,2.0,50.0,1009.3,1.0,1.0
2010-05-27,10.9,17.3,12.8,56.0,1007.4,1.0,1.0
2010-05-28,12.1,18.6,0.0,31.0,1012.2,0.0,1.0
2010-05-29,14.5,18.0,3.0,37.0,1004.9,1.0,1.0
2010-05-30,10.5,15.6,8.2,48.0,1017.7,1.0,1.0
2010-05-31,22.0,30.1,0.0,39.0,1011.0,0.0,0.0
2010-06-01,1.9,20.9,0.0,20.0,1014.6,0.0,0.0
2010-06-02,4.9,21.1,0.0,17.0,1018.4,0.0,0.0
2010-06-03,7.7,17.0,0.6,19.0,1022.3,0.0,1.0
2010-06-04,10.4,21.9,0.0,35.0,1009.6,0.0,0.0
2010-06-05,4.3,15.0,0.2,30.0,1023.1,0.0,1.0
2010-06-06,2.7,17.8,0.0,41.0,1021.5,0.0,0.0
2010-06-07,-0.1,12.7,0.2,15.0,1024.5,0.0,0.0
2010-06-08,4.9,17.8,0.2,24.0,1018.6,0.0,0.0
2010-06-09,13.3,26.8,0.0,24.0,1014.9,0.0,0.0
2010-06-10,10.1,15.4,0.0,83.0,1018.0,0.0,0.0
2010-06-11,2.9,12.3,0.0,30.0,1012.9,0.0,0.0
2010-06-12,7.7,12.4,0.2,33.0,1029.1,0.0,0.0
2010-06-13,7.4,12.5,0.0,17.0,1031.8,0.0,0.0
2010-06-14,8.9,17.4,2.8,40.15837531486146,1016.5,1.0,0.0
2010-06-15,20.4,30.5,0.0,44.0,1011.2,0.0,0.0
2010-06-16,11.4,18.5,5.8,31.0,1018.5,1.0,0.0
2010-06-18,4.1,12.1,5.6,43.0,1016.6,1.0,0.0
2010-06-19,14.6,21.7,0.2,17.0,1017.9,0.0,0.0
2010-06-20,13.1,17.3,0.2,22.0,1028.5,0.0,0.0
2010-06-21,0.1,5.8,0.0,20.0,1015.2351984635088,0.0,0.0
2010-06-22,12.0,21.8,0.0,33.0,1028.8,0.0,0.0
2010-06-23,9.5,18.7,0.0,37.0,1029.2,0.0,0.0
2010-06-24,9.2,20.6,0.0,33.0,1023.5,0.0,0.0
2010-06-25,3.8,15.0,0.0,30.0,1020.5,0.0,1.0
2010-06-26,1.1,11.8,1.0,30.0,1026.1,0.0,0.0
2010-06-27,4.2,11.7,4.6,33.0,1021.7,1.0,0.0
2010-06-28,3.9,11.4,0.0,78.0,1016.0,0.0,0.0
2010-06-29,1.2,17.2,0.0,35.0,1028.7,0.0,0.0
2010-06-30,9.6,14.5,0.2,24.0,1032.2,0.0,0.0
2010-07-01,4.6,17.2,0.0,40.15837531486146,1015.2351984635088,0.0,0.0
2010-07-02,6.9,10.7,5.4,24.0,1023.4,1.0,1.0
2010-07-03,4.7,11.2,2.2,28.0,1030.9,1.0,0.0
2010-07-04,4.0,11.8,0.0,22.0,1028.8,0.0,0.0
2010-07-05,0.1,12.0,0.2,24.0,1022.4,0.0,0.0
2010-07-06,11.4,18.2,7.0,46.0,1014.5,1.0,0.0
2010-07-07,1.1,13.9,0.4,11.0,1024.5,0.0,0.0
2010-07-08,2.1,14.8,0.4,13.0,1026.6,0.0,0.0
2010-07-09,8.2,13.3,10.2,63.0,998.3,1.0,1.0
2010-07-10,0.9,14.2,4.8,63.0,1006.0,1.0,1.0
2010-07-11,15.6,27.4,0.0,48.0,1018.2,0.0,0.0
2010-07-12,6.4,16.2,0.4,17.0,1021.3,0.0,0.0
2010-07-13,10.2,17.3,0.0,24.0,1015.2351984635088,0.0,0.0
2010-07-14,19.6,28.3,0.6,35.0,1014.7,0.0,0.0
2010-07-15,7.9,12.7,10.0,39.0,1023.1,1.0,0.0
2010-07-16,4.1,20.1,0.0,39.0,1015.5,0.0,0.0
2010-07-17,2.9,13.3,0.0,35.0,1023.7,0.0,0.0
2010-07-18,3.7,8.8,0.0,43.0,1016.2,0.0,1.0
2010-07-19,6.2,17.9,0.0,22.0,1028.4,0.0,0.0
2010-07-20,2.5,16.6,4.2,30.0,1021.4,1.0,0.0
2010-07-21,2.4,13.2,0.0,26.0,1026.5,0.0,0.0
2010-07-22,21.9,25.9,0.0,46.0,1016.7,0.0,0.0
2010-07-23,-0.8,16.0,0.0,17.0,1031.8,0.0,0.0
2010-07-24,4.0,19.9,0.0,30.0,1022.4,0.0,0.0
2010-07-25,8.1,19.9,0.0,26.0,1025.1,0.0,0.0
2010-07-26,6.5,17.8,2.0,28.0,1033.0,1.0,0.0
2010-07-27,2.5,19.8,0.0,33.0,1015.2351984635088,0.0,0.0
2010-07-28,1.0,13.4,0.0,33.0,1018.8,0.0,0.0
2010-07-29,5.8,14.8,6.2,20.0,1014.9,1.0,0.0
2010-07-30,20.8,27.9,0.0,31.0,1017.7,0.0,0.0
2010-07-31,24.2,33.8,0.0,35.0,1010.9,0.0,0.0
2010-08-01,5.7,12.7,1.8,61.0,1010.5,1.0,1.0
2010-08-02,8.9,15.0,0.0,59.0,1011.9,0.0,1.0
2010-08-03,6.6,12.5,2.2,33.0,1023.0,1.0,1.0
2010-08-04,8.5,12.5,8.6,43.0,1018.0,1.0,1.0
2010-08-05,3.7,23.0,0.0,41.0,1015.2351984635088,0.0,0.0
2010-08-06,-0.9,15.9,0.0,33.0,1021.4,0.0,0.0
2010-08-07,3.7,17.9,0.0,31.0,1022.8,0.0,0.0
2010-08-08,3.3,17.4,0.0,20.0,1015.2351984635088,0.0,0.0
2010-08-10,4.3,14.6,0.0,63.0,1011.4,0.0,1.0
2010-08-11,7.2,10.4,8.2,33.0,1000.1,1.0,1.0
2010-08-12,11.4,17.3,71.0,30.0,1002.6,1.0,1.0
2010-08-14,11.2,26.3,0.0,26.0,1014.6,0.0,0.0
2010-08-15,7.8,26.2,0.0,39.0,1010.2,0.0,0.0
2010-08-16,14.3,28.3,0.0,33.0,1014.3,0.0,0.0
2010-08-17,8.0,15.8,0.0,39.0,1019.8,0.0,0.0
2010-08-18,21.2,31.9,0.0,30.0,1009.7,0.0,0.0
2010-08-19,14.5,25.6,0.0,52.0,1010.8,0.0,0.0
2010-08-20,7.3,17.5,0.0,30.0,1018.7,0.0,0.0
2010-08-21,7.8,17.3,0.0,37.0,1015.8,0.0,0.0
2010-08-22,7.8,17.4,0.0,35.0,1020.3,0.0,0.0
2010-08-23,8.2,14.5,0.0,54.0,1006.5,0.0,0.0
2010-08-24,4.1,12.1,9.6,67.0,1003.9,1.0,1.0
2010-08-25,4.2,10.7,1.8,65.0,1005.5,1.0,1.0
2010-08-26,10.3,17.3,0.0,76.0,1000.4,0.0,0.0
2010-08-27,3.9,12.1,4.6,43.0,1013.8,1.0,0.0
2010-08-28,-2.5,13.2,0.0,22.0,1022.6,0.0,0.0
2010-08-29,9.1,18.0,0.0,24.0,1026.1,0.0,0.0
2010-08-30,5.7,20.1,0.0,31.0,1022.6,0.0,0.0
2010-08-31,8.9,14.1,0.0,76.0,1015.0,0.0,1.0
2010-09-01,10.1,24.8,0.0,40.15837531486146,1015.2351984635088,0.0,1.0
2010-09-02,15.2,16.0,4.0,50.0,1015.6,1.0,1.0
2010-09-03,14.7,17.7,2.2,56.0,1023.1,1.0,1.0
2010-09-04,10.1,17.0,8.8,28.0,1022.2,1.0,0.0
2010-09-05,17.1,21.6,0.2,78.0,1010.6,0.0,0.0
2010-09-06,6.6,11.0,4.2,41.0,1018.6,1.0,0.0
2010-09-07,12.7,22.6,0.0,22.0,1019.8,0.0,0.0
2010-09-08,6.4,15.6,14.6,40.15837531486146,1006.9,1.0,1.0
2010-09-09,7.5,14.0,0.0,39.0,1020.4,0.0,0.0
2010-09-10,7.4,14.8,8.4,43.0,1008.8,1.0,0.0
2010-09-11,22.1,30.5,0.0,33.0,1013.8,0.0,0.0
2010-09-12,8.4,20.7,0.0,39.0,1017.7,0.0,0.0
2010-09-13,16.2,25.9,0.0,24.0,1014.7,0.0,0.0
2010-09-14,24.2,32.9,0.0,39.0,1009.6,0.0,0.0
2010-09-16,7.3,12.9,0.2,43.0,1018.2,0.0,0.0
2010-09-17,15.9,20.9,0.0,48.0,1014.2,0.0,0.0
2010-09-18,10.1,12.6,8.8,48.0,1017.8,1.0,1.0
2010-09-19,16.0,21.0,0.0,17.0,1018.7,0.0,1.0
2010-09-20,8.8,15.6,0.0,28.0,1029.7,0.0,0.0
2010-09-21,12.2,24.8,0.0,31.0,1025.4,0.0,0.0
2010-09-22,23.9,29.8,0.8,41.0,1014.6,0.0,1.0
2010-09-23,12.7,18.8,2.6,41.0,1023.0,1.0,0.0
2010-09-24,10.0,18.2,1.2,67.0,1008.4,1.0,0.0
2010-09-25,9.5,23.2,0.0,43.0,1016.0,0.0,0.0
2010-09-26,7.5,17.7,0.0,30.0,1017.9,0.0,0.0
2010-09-27,23.1,29.0,0.0,33.0,1013.3,0.0,0.0
2010-09-28,5.2,13.5,2.8,54.0,1015.0,1.0,0.0
2010-09-29,3.8,13.8,0.2,56.0,1021.2,0.0,1.0
2010-09-30,15.9,22.4,4.2,59.0,1021.3,1.0,0.0
2010-10-01,-1.6,8.0,0.0,33.0,1015.2351984635088,0.0,0.0
2010-10-02,10.7,15.2,0.6,37.0,1023.4,0.0,1.0
2010-10-03,12.4,19.2,18.6,48.0,1027.8,1.0,1.0
2010-10-04,9.5,22.7,0.0,46.0,1020.6,0.0,0.0
2010-10-05,6.4,21.7,0.2,33.0,1020.0,0.0,0.0
2010-10-06,16.8,22.4,0.2,31.0,1018.8,0.0,0.0
2010-10-07,15.3,23.8,0.2,54.0,1016.6,0.0,0.0
2010-10-08,7.4,15.9,0.0,35.0,1026.1,0.0,0.0
2010-10-09,14.9,34.2,0.0,54.0,1015.2351984635088,0.0,0.0
2010-10-10,22.6,29.2,2.2,41.0,1013.0,1.0,1.0
2010-10-11,9.3,23.7,0.0,61.0,1027.7,0.0,0.0
2010-10-12,22.3,30.3,0.4,41.0,1011.7,0.0,0.0
2010-10-13,14.8,23.9,4.2,31.0,1019.1,1.0,0.0
2010-10-14,7.2,15.5,0.6,61.0,1015.2351984635088,0.0,0.0
2010-10-15,19.5,24.7,0.0,76.0,989.8,0.0,0.0
2010-10-16,2.7,10.9,9.6,57.0,994.7,1.0,1.0
2010-10-17,4.0,18.0,0.0,39.0,1005.2,0.0,0.0
2010-10-18,8.2,12.2,0.0,72.0,1011.6,0.0,1.0
2010-10-20,12.9,20.3,0.2,37.0,1025.6,0.0,0.0
2010-10-21,6.2,17.4,0.0,37.0,1020.1,0.0,0.0
2010-10-22,14.5,24.3,0.0,39.0,1017.7,0.0,0.0
2010-10-23,13.6,17.8,6.0,56.0,1017.4,1.0,0.0
2010-10-24,2.6,15.2,0.2,35.0,1021.5,0.0,0.0
2010-10-25,14.0,19.0,12.8,56.0,1018.6,1.0,0.0
2010-10-26,20.9,29.3,0.0,37.0,1012.8,0.0,0.0
2010-10-27,12.0,27.4,0.0,37.0,1015.1,0.0,0.0
2010-10-28,5.7,22.4,0.0,31.0,1014.0,0.0,0.0
2010-10-29,13.4,25.8,0.0,46.0,1013.1,0.0,0.0
2010-10-30,11.3,22.3,0.4,50.0,1005.1,0.0,1.0
2010-10-31,18.9,29.8,0.0,35.0,1012.3,0.0,0.0
2010-11-01,11.6,30.9,0.0,35.0,1015.3,0.0,0.0
2010-11-02,10.9,20.3,33.8,50.0,1012.9,1.0,0.0
2010-11-03,8.0,25.5,0.0,33.0,1016.0,0.0,0.0
2010-11-04,19.7,22.7,2.6,41.0,1015.1,1.0,1.0
2010-11-05,8.0,14.4,2.0,35.0,1021.6,1.0,0.0
2010-11-06,8.7,23.1,0.0,44.0,1015.4,0.0,0.0
2010-11-07,10.4,24.1,5.8,31.0,1017.7,1.0,0.0
2010-11-08,6.3,25.6,0.0,37.0,1012.4,0.0,1.0
2010-11-09,17.1,23.0,29.2,46.0,1024.3,1.0,0.0
2010-11-10,14.8,26.3,0.0,44.0,1013.7,0.0,1.0
2010-11-11,8.5,25.8,0.4,56.0,1006.9,0.0,0.0
2010-11-12,13.7,21.0,0.0,44.0,1021.2,0.0,0.0
2010-11-13,11.8,12.5,14.2,59.0,1014.0,1.0,1.0
2010-11-14,20.5,34.0,0.0,39.0,1015.2351984635088,0.0,0.0
2010-11-15,10.8,18.1,0.8,33.0,1014.6,0.0,0.0
2010-11-16,13.3,24.6,0.0,44.0,1014.4,0.0,0.0
2010-11-17,4.1,20.8,0.0,37.0,1017.3,0.0,0.0
2010-11-18,19.0,22.2,0.0,28.0,1012.0,0.0,1.0
2010-11-19,18.9,24.7,12.0,61.0,1015.8,1.0,1.0
2010-11-20,15.6,30.1,0.0,35.0,1010.5,0.0,0.0
2010-11-21,10.6,17.5,0.0,37.0,1022.2,0.0,0.0
2010-11-22,7.2,26.3,0.0,31.0,1022.0,0.0,0.0
2010-11-23,14.8,29.4,0.0,31.0,1020.5,0.0,0.0
2010-11-24,10.6,21.3,0.0,40.15837531486146,1019.2,0.0,0.0
2010-11-25,19.6,23.5,23.0,35.0,1016.6,1.0,1.0
2010-11-26,11.8,24.6,0.2,33.0,1013.1,0.0,1.0
2010-11-27,9.3,17.2,0.0,54.0,1015.2351984635088,0.0,1.0
2010-11-28,18.0,22.0,4.6,52.0,1008.1,1.0,1.0
2010-11-29,16.9,22.0,0.0,48.0,1015.4,0.0,1.0
2010-11-30,11.2,17.5,14.6,28.0,1015.4,1.0,1.0
2010-12-01,16.3,25.1,0.0,35.0,1010.0,0.0,1.0
2010-12-02,16.1,26.6,0.6,50.0,1013.3,0.0,1.0
2010-12-03,13.4,29.3,11.4,39.0,1008.3,1.0,1.0
2010-12-04,10.7,21.0,2.4,52.0,1007.0,1.0,1.0
2010-12-05,9.0,18.7,3.8,50.0,1015.2351984635088,1.0,0.0
2010-12-06,13.9,18.5,1.0,40.15837531486146,1002.4,0.0,1.0
2010-12-07,13.6,21.3,0.0,50.0,1011.7,0.0,0.0
2010-12-08,18.2,20.2,13.2,69.0,1004.0,1.0,1.0
2010-12-09,13.1,27.6,0.0,48.0,1019.3,0.0,0.0
2010-12-10,6.7,21.0,0.0,46.0,1022.2,0.0,0.0
2010-12-11,12.0,20.1,0.0,24.0,1015.3,0.0,0.0
2010-12-12,16.9,32.4,0.0,28.0,1006.6,0.0,0.0
2010-12-13,8.8,21.7,0.2,54.0,1009.2,0.0,0.0
2010-12-14,19.8,26.3,26.8,35.0,1012.0,1.0,1.0
2010-12-15,18.5,26.9,11.8,28.0,1007.7,1.0,0.0
2010-12-16,19.6,26.1,0.2,69.0,1003.2,0.0,1.0
2010-12-17,16.7,23.7,0.0,33.0,1006.6,0.0,0.0
2010-12-18,13.9,19.4,0.0,69.0,999.5,0.0,1.0
2010-12-19,16.3,27.4,0.0,69.0,997.4,0.0,0.0
2010-12-20,8.9,18.2,35.8,48.0,1005.2,1.0,0.0
2010-12-21,11.1,18.3,0.0,52.0,1013.2,0.0,1.0
2010-12-22,17.8,22.4,0.0,40.15837531486146,1013.5,0.0,0.0
2010-12-23,10.9,19.2,0.0,50.0,1024.4,0.0,0.0
2010-12-24,8.3,25.4,0.0,28.0,1019.7,0.0,0.0
2010-12-25,12.6,22.1,0.0,37.0,1007.9,0.0,0.0
2010-12-26,16.0,21.0,0.4,40.15837531486146,1018.2,0.0,0.0
2010-12-27,14.5,25.5,0.0,69.0,1002.6,0.0,0.0
2010-12-28,3.7,20.8,0.0,35.0,1014.7,0.0,0.0
2010-12-29,7.8,28.7,0.0,41.0,1013.2,0.0,0.0
2010-12-30,15.7,29.2,0.0,31.0,1015.1,0.0,0.0
2010-12-31,17.9,35.9,0.0,31.0,1015.2351984635088,0.0,0.0
2011-01-01,14.3,22.3,0.0,43.0,1013.9,0.0,0.0
